FOOD_ID,FOOD_NAME,FOOD_GROUP,FOOD_INTAKE,INTAKE_UNIT,FOOD_CAL,FOOD_PROTEIN,FOOD_CARBO,FOOD_PROVI,FOOD_SALT,FOOD_CHOLE
1429,블루베리 베이글,빵류,113,g,346,12,1,17,355,-
1430,어니언 베이글,빵류,113,g,329,11,1,17,470,-
1431,갈릭치즈브래드,빵류,290,g,914,0,1,17,1239,-
1432,허니브래드,빵류,279,g,858,17,1,17,944,-
1433,딸기&초코 메리 스노우 빙수,아이스크림류,463,mL,590,11.3,1,17,385,-
1434,딸기&피스타치오 메리 스노우 빙수,아이스크림류,465,mL,620,7.9,1,17,251,-
1435,생딸기 스노우빙수,아이스크림류,520,mL,553,7,1,17,188,-
1436,홍시 스노우 빙수,아이스크림류,559,mL,182,9,1,17,182,-
1437,트리플 초코 스노우 빙수,아이스크림류,360,mL,587,10,1,17,454,-
1438,콩고물 스노우 빙수,아이스크림류,414,mL,577,20,1,17,265,-
1439,트리플 치즈 스노우 빙수,아이스크림류,476,mL,757,28,1,17,350,-
1440,망고&치즈 스노우 빙수,아이스크림류,508,mL,683,8,1,17,226,-
1441,딸기&치즈 스노우 빙수,아이스크림류,480,mL,678,9,1,17,231,-
1442,더블 그린티 스노우 빙수,아이스크림류,542,mL,890,19,1,17,298,-
1443,딸기&망고 요거트 빙수,아이스크림류,566,mL,659,9,1,17,142,-
1444,베리&베리 요거트 빙수,아이스크림류,509,mL,638,9,1,17,141,-
1445,피치&망고 요거트 빙수,아이스크림류,520,mL,691,10,1,17,143,-
1446,치즈 요거트 빙수,아이스크림류,481,mL,898,50,1,17,254,-
1447,옛날 팥빙수,아이스크림류,367,mL,905,25,1,17,371,-
1448,아메리카노(HOT) R,음료 및 차류,360,mL,14,1,1,17,-,-
1449,아메리카노(HOT) L,음료 및 차류,450,mL,48,2,1,17,-,-
1450,아메리카노(HOT) V,음료 및 차류,550,mL,17,1,1,17,-,-
1451,아메리카노(ICED) R,음료 및 차류,360,mL,13,1,1,17,-,-
1452,아메리카노(ICED) L,음료 및 차류,450,mL,17,1,1,17,-,-
1453,아메리카노(ICED) V,음료 및 차류,550,mL,17,1,1,17,-,-
1454,에스프레소,음료 및 차류,60,mL,11,1,1,17,-,-
1455,아포가또(크림치즈),음료 및 차류,205,mL,281,5,1,17,-,-
1456,아포가또(그린티),음료 및 차류,205,mL,258,5,1,17,-,-
1457,아포가또(바닐라),음료 및 차류,205,mL,252,5,1,17,-,-
1458,카라멜마끼아또(HOT) R,음료 및 차류,360,mL,194,7,1,17,-,-
1459,카라멜마끼아또(HOT) L,음료 및 차류,450,mL,278,11,1,17,-,-
1460,카라멜마끼아또(HOT) V,음료 및 차류,550,mL,415,11,1,17,-,-
1461,카라멜마끼아또(ICED) R,음료 및 차류,360,mL,250,8,1,17,-,-
1462,카라멜마끼아또(ICED) L,음료 및 차류,450,mL,325,11,1,17,-,-
1463,카라멜마끼아또(ICED) V,음료 및 차류,550,mL,403,8,1,17,-,-
1464,카페모카(HOT) R,음료 및 차류,360,mL,258,8,1,17,-,-
1465,카페모카(HOT) L,음료 및 차류,450,mL,342,11,1,17,-,-
1466,카페모카(HOT) V,음료 및 차류,550,mL,427,13,1,17,-,-
1467,카페모카(ICED) R,음료 및 차류,360,mL,227,6,1,17,-,-
1468,카페모카(ICED) L,음료 및 차류,450,mL,275,7,1,17,-,-
1469,카페모카(ICED) V,음료 및 차류,550,mL,421,8,1,17,-,-
1470,화이트모카(HOT) R,음료 및 차류,360,mL,266,9,1,17,-,-
1471,화이트모카(HOT) L,음료 및 차류,450,mL,343,12,1,17,-,-
1472,화이트모카(HOT) V,음료 및 차류,550,mL,425,14,1,17,-,-
1473,화이트모카(ICED) R,음료 및 차류,360,mL,211,6,1,17,-,-
1474,화이트모카(ICED) L,음료 및 차류,450,mL,260,8,1,17,-,-
1475,화이트모카(ICED) V,음료 및 차류,550,mL,298,9,1,17,-,-
1476,바닐라라떼(HOT) R,음료 및 차류,360,mL,224,7,1,17,-,-
1477,바닐라라떼(HOT) L,음료 및 차류,450,mL,275,9,1,17,-,-
1478,바닐라라떼(HOT) V,음료 및 차류,550,mL,376,12,1,17,-,-
1479,바닐라라떼(ICED) R,음료 및 차류,360,mL,182,5,1,17,-,-
1480,바닐라라떼(ICED) L,음료 및 차류,450,mL,233,7,1,17,-,-
1481,바닐라라떼(ICED) V,음료 및 차류,550,mL,295,8,1,17,-,-
1482,카페라떼(HOT) R,음료 및 차류,360,mL,166,8,1,17,-,-
1483,카페라떼(HOT) L,음료 및 차류,450,mL,219,10,1,17,-,-
1484,카페라떼(HOT) V,음료 및 차류,550,mL,238,12,1,17,-,-
1485,카페라떼(ICED) R,음료 및 차류,360,mL,87,6,1,17,-,-
1486,카페라떼(ICED) L,음료 및 차류,450,mL,112,7,1,17,-,-
1487,카페라떼(ICED) V,음료 및 차류,550,mL,176,8,1,17,-,-
1488,카푸치노 R,음료 및 차류,360,mL,78,5,1,17,-,-
1489,카푸치노 L,음료 및 차류,450,mL,91,6,1,17,-,-
1490,카푸치노 V,음료 및 차류,550,mL,212,10,1,17,-,-
1491,흑당 아인슈페너 (HOT),음료 및 차류,360,mL,224,2,1,17,-,-
1492,흑당 아인슈페너 (ICED),음료 및 차류,360,mL,217,2,1,17,-,-
1493,흑당 아인슈페너 라떼(HOT),음료 및 차류,360,mL,349,7,1,17,-,-
1494,흑당 아인슈페너 라떼(ICED),음료 및 차류,360,mL,342,6,1,17,-,-
1495,콜드브루R,음료 및 차류,360,mL,16,1,1,17,-,-
1496,콜드브루L,음료 및 차류,450,mL,16,1,1,17,-,-
1497,콜드브루 라떼R,음료 및 차류,360,mL,113,6,1,17,-,-
1498,콜드브루 라떼L,음료 및 차류,450,mL,137,7,1,17,-,-
1499,콜드브루 카라멜마끼아또R,음료 및 차류,360,mL,167,5,1,17,-,-
1500,콜드브루 카라멜마끼아또L,음료 및 차류,450,mL,200,5,1,17,-,-
1501,콜드브루 헤이즐넛 라떼R,음료 및 차류,360,mL,157,5,1,17,-,-
1502,콜드브루 헤이즐넛 라떼L,음료 및 차류,450,mL,196,7,1,17,-,-
1503,콜드브루 바닐라 젤라또 라떼,음료 및 차류,360,mL,252,5,1,17,-,-
1504,니트로콜드브루,음료 및 차류,450,mL,21,1,1,17,-,-
1505,오곡라떼(HOT) R,음료 및 차류,360,mL,300,12,1,17,-,-
1506,오곡라떼(HOT) L,음료 및 차류,450,mL,375,15,1,17,-,-
1507,오곡라떼(ICED) R,음료 및 차류,360,mL,192,8,1,17,-,-
1508,오곡라떼(ICED) L,음료 및 차류,450,mL,242,10,1,17,-,-
1509,그린티라떼(HOT) R,음료 및 차류,360,mL,295,10,1,17,-,-
1510,그린티라떼(HOT) L,음료 및 차류,450,mL,357,12,1,17,-,-
1511,그린티라떼(ICED) R,음료 및 차류,360,mL,233,7,1,17,-,-
1512,그린티라떼(ICED) L,음료 및 차류,450,mL,284,8,1,17,-,-
1513,차이티라떼(HOT) R,음료 및 차류,360,mL,317,10,1,17,-,-
1514,차이티라떼(HOT) L,음료 및 차류,450,mL,394,13,1,17,-,-
1515,차이티라떼(ICED) R,음료 및 차류,360,mL,196,5,1,17,-,-
1516,차이티라떼(ICED) L,음료 및 차류,450,mL,251,6,1,17,-,-
1517,리얼초콜릿라떼(HOT) R,음료 및 차류,360,mL,352,10,1,17,-,-
1518,리얼초콜릿라떼(HOT) L,음료 및 차류,450,mL,441,12,1,17,-,-
1519,리얼초콜릿라떼(ICED) R,음료 및 차류,360,mL,277,7,1,17,-,-
1520,리얼초콜릿라떼(ICED) L,음료 및 차류,450,mL,346,8,1,17,-,-
1521,고구마라떼(HOT) R,음료 및 차류,360,mL,266,9,1,17,-,-
1522,고구마라떼(HOT) L,음료 및 차류,450,mL,366,12,1,17,-,-
1523,고구마라떼(ICED) R,음료 및 차류,360,mL,227,7,1,17,-,-
1524,고구마라떼(ICED) L,음료 및 차류,450,mL,277,8,1,17,-,-
1525,피스타치오라떼(HOT) R,음료 및 차류,360,mL,307,2,1,17,-,-
1526,피스타치오라떼(HOT) L,음료 및 차류,450,mL,384,2,1,17,-,-
1527,피스타치오라떼(ICED) R,음료 및 차류,360,mL,190,1,1,17,-,-
1528,피스타치오라떼(ICED) L,음료 및 차류,450,mL,238,1,1,17,-,-
1529,바밤 라떼(HOT),음료 및 차류,360,mL,502,8.8,1,17,-,-
1530,바밤 라떼(ICED),음료 및 차류,360,mL,466,6.1,1,17,-,-
1531,플랫 화이트(HOT),음료 및 차류,270,mL,144,7,1,17,-,-
1532,플레어 연유 라떼(HOT),음료 및 차류,360,mL,366,13,1,17,-,-
1533,플레어 연유 라떼(ICED),음료 및 차류,360,mL,313,11,1,17,-,-
1534,플레어 시나몬 라떼(HOT),음료 및 차류,360,mL,359,14,1,17,-,-
1535,우유(ICED) R,음료 및 차류,360,mL,147,6,1,17,-,-
1536,우유(ICED) L,음료 및 차류,450,mL,175,8,1,17,-,-
1537,밀크버블티,음료 및 차류,450,mL,235,6,1,17,-,-
1538,타로버블티,음료 및 차류,450,mL,338,5,1,17,-,-
1539,콜드브루프라페노 R,음료 및 차류,360,mL,236,3,1,17,-,-
1540,콜드브루프라페노L,음료 및 차류,450,mL,294,4,1,17,-,-
1541,콜드브루카라멜프라페노R,음료 및 차류,360,mL,269,3,1,17,-,-
1542,콜드브루카라멜프라페노L,음료 및 차류,450,mL,336,4,1,17,-,-
1543,콜드브루 화이트 모카프라페노R,음료 및 차류,360,mL,257,4,1,17,-,-
1544,콜드브루 화이트 모카프라페노L,음료 및 차류,450,mL,321,5,1,17,-,-
1545,콜드브루 모카프라페노R,음료 및 차류,360,mL,271,4,1,17,-,-
1546,콜드브루 모카프라페노L,음료 및 차류,450,mL,339,5,1,17,-,-
1547,그린티 프라페노R,음료 및 차류,360,mL,347,5,1,17,-,-
1548,그린티 프라페노L,음료 및 차류,450,mL,403,6,1,17,-,-
1549,초코칩 프라페노R,음료 및 차류,360,mL,411,9,1,17,-,-
1550,초코칩 프라페노L,음료 및 차류,450,mL,513,11,1,17,-,-
1551,플레인요거트스무디R,음료 및 차류,360,mL,278,6,1,17,-,-
1552,플레인요거트스무디L,음료 및 차류,450,mL,348,8,1,17,-,-
1553,딸기요거트스무디R,음료 및 차류,360,mL,241,4,1,17,-,-
1554,딸기요거트스무디L,음료 및 차류,450,mL,306,5,1,17,-,-
1555,블루베리요거트스무디R,음료 및 차류,360,mL,243,3,1,17,-,-
1556,블루베리요거트스무디L,음료 및 차류,450,mL,342,4,1,17,-,-
1557,그린티,음료 및 차류,360,mL,6,1,1,17,-,-
1558,블랙티(잉글리쉬블랙퍼스트),음료 및 차류,360,mL,6,0,1,17,-,-
1559,블랙티(얼그레이),음료 및 차류,360,mL,5,0,1,17,-,-
1560,허브티(민트),음료 및 차류,360,mL,5,0,1,17,-,-
1561,허브티(카모마일),음료 및 차류,360,mL,5,0,1,17,-,-
1562,허브티(히비스커스),음료 및 차류,360,mL,9,0,1,17,-,-
1563,밀크티(HOT) R,음료 및 차류,360,mL,250,8,1,17,-,-
1564,밀크티(HOT) L,음료 및 차류,450,mL,269,7,1,17,-,-
1565,밀크티(ICED) R,음료 및 차류,360,mL,166,4,1,17,-,-
1566,밀크티(ICED) L,음료 및 차류,450,mL,157,4,1,17,-,-
1567,유자티(HOT),음료 및 차류,360,mL,116,0,1,17,-,-
1568,유자티(ICED),음료 및 차류,360,mL,114,0,1,17,-,-
1569,자몽차(HOT),음료 및 차류,360,mL,205,1,1,17,-,-
1570,자몽히비스커스티에이드,음료 및 차류,450,mL,114,0,1,17,-,-
1571,아이스티(복숭아)R,음료 및 차류,360,mL,185,0,1,17,-,-
1572,아이스티(복숭아)L,음료 및 차류,450,mL,244,0,1,17,-,-
1573,애플시나몬티(HOT),음료 및 차류,450,mL,112,1,1,17,-,-
1574,애플시나몬티(ICED),음료 및 차류,450,mL,110,0,1,17,-,-
1575,레몬에이드,음료 및 차류,450,mL,202,0,1,17,-,-
1576,자몽에이드,음료 및 차류,450,mL,185,1,1,17,-,-
1577,칼라만시에이드,음료 및 차류,450,mL,176,0,1,17,-,-
1578,청포도포도 에이드,음료 및 차류,450,mL,164,0,1,17,-,-
1579,포도포도 에이드,음료 및 차류,450,mL,183,1,1,17,-,-
1580,오렌지주스,음료 및 차류,360,mL,124,2,1,17,-,-
1581,자몽주스,음료 및 차류,360,mL,120,2,1,17,-,-
1582,키위주스,음료 및 차류,360,mL,155,1,1,17,-,-
1583,벨지안위트비어,음료 및 차류,450,mL,84,2,1,17,-,-
1584,라즈베리 골드 아이스 티(ICED),음료 및 차류,450,mL,134,0.2,1,17,-,-
1585,리치 레드 아이스 티(ICED),음료 및 차류,450,mL,130,0.1,1,17,-,-
1586,브라운슈가 콜드브루 펄라떼(ICED),음료 및 차류,360,mL,230,3,1,17,-,-
1587,브라운슈가 밀크티 펄라떼(ICED),음료 및 차류,360,mL,245,4,1,17,-,-
1588,옐로우파인 스무디,음료 및 차류,360,mL,343,3.8,1,17,-,-
1589,핑크피치 스무디,음료 및 차류,360,mL,315,3.9,1,17,-,-
1590,자두 에이드,음료 및 차류,450,mL,184,0.7,1,17,-,-
1591,살구 에이드,음료 및 차류,450,mL,194,0.9,1,17,-,-
1592,딸기 젤라또 프라페노,음료 및 차류,360,mL,338,3.4,1,17,-,-
1593,초콜릿 쿠키 젤라또 프라페노,음료 및 차류,360,mL,335,7.8,1,17,-,-
1594,청도 홍시 라떼,음료 및 차류,360,mL,128,1.9,1,17,-,-
1595,청도 홍시 주스,음료 및 차류,360,mL,166,0.5,1,17,-,-
1596,청도 아이스홍시,아이스크림류,126,mL,97,1,1,17,-,-
1597,허니브레드(카라멜시나몬),빵류,298,g,1022,15,1,17,-,-
1598,비벼먹는 페스츄리(딸기),빵류,292,g,761,13,1,17,-,-
1599,비벼먹는 페스츄리(초콜릿),빵류,202,g,793,14,1,17,-,-
1600,플레인 베이글,빵류,110,g,373,10,1,17,-,-
1601,어니언 베이글,빵류,110,g,305,10,1,17,-,-
1602,블루베리 베이글,빵류,110,g,373,9,1,17,-,-
1603,블루베리 크림치즈,빵류,100,g,288,5,1,17,-,-
1604,초코청크 크림치즈,빵류,100,g,319,6,1,17,-,-
1605,크랜베리 크림치즈,빵류,100,g,314,6,1,17,-,-
1606,허브갈릭 크림치즈,빵류,100,g,292,6,1,17,-,-
1607,플레인 크림치즈,빵류,100,g,287,6,1,17,-,-
1608,진한 뉴욕 치즈케이크,빵류,190,g,678,10,1,17,-,-
1609,자허 토르테(휘핑크림 포함),빵류,180,g,692,7,1,17,-,-
1610,베리 까망베르 치즈 케이크,빵류,105,g,363,5,1,17,-,-
1611,라운드 쇼콜라 케이크,빵류,145,g,492,5,1,17,-,-
1612,홍차 케이크,빵류,100,g,267,3,1,17,-,-
1613,오렌지 케이크,빵류,100,g,296,3,1,17,-,-
1614,이탈리안 티라미수,빵류,125,g,343,6,1,17,-,-
1615,크로크무슈,빵류,160,g,432,19,1,17,-,-
1616,불고기 치아바타,빵류,215,g,545,19,1,17,-,-
1617,어니언 햄 모짜렐라 파니니,빵류,160,g,386,11,1,17,-,-
1618,에그베이컨 크로와상,빵류,150,g,451,18,1,17,-,-
1619,뉴욕칠리 핫도그,빵류,185,g,434,16,1,17,-,-
1620,더블초코 머핀,빵류,120,g,550,6,1,17,-,-
1621,블루베리 머핀,빵류,120,g,460,5,1,17,-,-
1622,진한초코쿠키,과자류,50,g,225,4,1,17,-,-
1623,촉촉크림치즈 쿠키,과자류,50,g,202,3,1,17,-,-
1624,팥빙수,아이스크림류,984,mL,1419,29,1,17,-,-
1625,베리딸기빙수,아이스크림류,1106,mL,661,8,1,17,-,-
1626,초코악마빙수,아이스크림류,775,mL,700,9,1,17,-,-
1627,쿠키앤크림빙수,아이스크림류,823,mL,1249,17,1,17,-,-
1628,인절미 눈꽃빙수,아이스크림류,482,mL,818,25,1,17,-,-
1629,딸기 눈꽃빙수,아이스크림류,691,mL,829,13,1,17,-,-
1630,그린티 빙수,아이스크림류,923,mL,1148,24,1,17,-,-
1631,커피 빙수,아이스크림류,868,mL,938,17,1,17,-,-
1632,스윗 망고 빙수,아이스크림류,960,mL,570,6,1,17,-,-
1633,스윗 망고 눈꽃빙수,아이스크림류,684,mL,639,9,1,17,-,-
1634,라즈베리 요거트무스케이크,빵류,684,mL,275,5,1,17,-,-
1635,옐로우파인 빙수,아이스크림류,952,mL,841,6,1,17,-,-
1636,옐로우파인눈꽃빙수,아이스크림류,774,mL,890,10,1,17,-,-
1637,핑크피치 빙수,아이스크림류,890,mL,730,6,1,17,-,-
1638,핑크피치 눈꽃빙수,아이스크림류,644,mL,652,7,1,17,-,-
1639,딸기(싱글),아이스크림류,90,mL,126,0,1,17,-,-
1640,딸기(더블),아이스크림류,180,mL,252,1,1,17,-,-
1641,딸기(스몰),아이스크림류,270,mL,378,1,1,17,-,-
1642,딸기(라지),아이스크림류,450,mL,630,2,1,17,-,-
1643,바닐라(싱글),아이스크림류,90,mL,203,1,1,17,-,-
1644,바닐라(더블),아이스크림류,180,mL,407,2,1,17,-,-
1645,바닐라(스몰),아이스크림류,270,mL,610,3,1,17,-,-
1646,바닐라(라지),아이스크림류,450,mL,1017,5,1,17,-,-
1647,리코타치즈(싱글),아이스크림류,90,mL,214,3,1,17,-,-
1648,리코타치즈(더블),아이스크림류,180,mL,428,5,1,17,-,-
1649,리코타치즈(스몰),아이스크림류,270,mL,643,8,1,17,-,-
1650,리코타치즈(라지),아이스크림류,450,mL,1071,14,1,17,-,-
1651,다크초콜릿(싱글),아이스크림류,90,mL,187,3,1,17,-,-
1652,다크초콜릿(더블),아이스크림류,180,mL,374,7,1,17,-,-
1653,다크초콜릿(스몰),아이스크림류,270,mL,560,10,1,17,-,-
1654,다크초콜릿(라지),아이스크림류,450,mL,934,17,1,17,-,-
1655,망고(싱글),아이스크림류,90,mL,119,1,1,17,-,-
1656,망고(더블),아이스크림류,180,mL,238,2,1,17,-,-
1657,망고(스몰),아이스크림류,270,mL,356,3,1,17,-,-
1658,망고(라지),아이스크림류,450,mL,594,5,1,17,-,-
1659,그린티(싱글),아이스크림류,90,mL,171,3,1,17,-,-
1660,그린티(더블),아이스크림류,180,mL,342,6,1,17,-,-
1661,그린티(스몰),아이스크림류,270,mL,513,8,1,17,-,-
1662,그린티(라지),아이스크림류,450,mL,855,14,1,17,-,-
1663,에스프레소(싱글),아이스크림류,90,mL,140,3,1,17,-,-
1664,에스프레소(더블),아이스크림류,180,mL,279,5,1,17,-,-
1665,에스프레소(스몰),아이스크림류,270,mL,419,8,1,17,-,-
1666,에스프레소(라지),아이스크림류,450,mL,698,13,1,17,-,-
1667,요거트(싱글),아이스크림류,90,mL,140,2,1,17,-,-
1668,요거트(더블),아이스크림류,180,mL,280,5,1,17,-,-
1669,요거트(스몰),아이스크림류,270,mL,420,7,1,17,-,-
1670,요거트(라지),아이스크림류,450,mL,700,12,1,17,-,-
1671,밤페스츄리와플(단품),빵류,94,g,355,5,1,17,-,-
1672,밤페스츄리와플(플레이트),빵류,132,g,479,6,1,17,-,-
1673,카페 아메리카노 tall(hot/iced),음료 및 차류,369,mL,5,0,0,0,5,-
1674,카페 아메리카노 grande(hot),음료 및 차류,510,mL,10,0,0,0,10,-
1675,카페 아메리카노 grande(iced),음료 및 차류,454,mL,10,0,0,0,10,-
1676,카페 아메리카노 venti(hot/iced),음료 및 차류,680,mL,15,0,0,0,15,-
1677,카페라떼 tall (hot),음료 및 차류,369,mL,178.75,7.5,10,12.5,135,-
1678,카페라떼 tall (iced),음료 및 차류,397,mL,111.25,4.5,6,7.5,85,-
1679,카페라떼 grande (hot),음료 및 차류,510,mL,239.5,10.2,13.6,17,180,-
1680,카페라떼 grande (iced),음료 및 차류,454,mL,172,7.2,9.6,12,130,-
1681,카페라떼 venti (hot),음료 및 차류,680,mL,325.5,13.8,18.4,23,245,-
1682,카페라떼 venti (iced),음료 및 차류,680,mL,204,8.4,11.2,14,155,-
1683,캬라멜 마끼아또 tall (hot),음료 및 차류,369,mL,220.8,6.35,8.23,29.34,124.9,-
1684,캬라멜 마끼아또 tall (iced),음료 및 차류,397,mL,200.6,5.21,6.68,28.86,112.7,-
1685,캬라멜 마끼아또 grande (hot),음료 및 차류,510,mL,308.35,8.58,11.1,41.37,169,-
1686,캬라멜 마끼아또 grande (iced),음료 및 차류,454,mL,274.65,6.84,8.75,39.89,146.8,-
1687,캬라멜 마끼아또 venti (hot),음료 및 차류,680,mL,412.75,11.68,15.15,54.14,224.2,-
1688,캬라멜 마끼아또 venti (iced),음료 및 차류,680,mL,331.64,7.84,10,49.16,167,-
1689,카푸치노 tall (hot),음료 및 차류,369,mL,64,2.4,3.2,4,50,-
1690,카푸치노 tall (iced),음료 및 차류,397,mL,91,3.6,4.8,6,70,-
1691,카푸치노 grande (hot),음료 및 차류,510,mL,104.5,4.2,5.6,7,80,-
1692,카푸치노 grande (iced),음료 및 차류,454,mL,151.75,6.3,8.4,10.5,115,-
1693,카푸치노 venti (hot),음료 및 차류,680,mL,136.5,5.4,7.2,9,105,-
1694,카푸치노 venti (iced),음료 및 차류,680,mL,183.75,7.5,10,12.5,140,-
1695,바닐라 라떼 tall (hot),음료 및 차류,369,mL,229.05,7.1,9.3,27.04,125.4,-
1696,바닐라 라떼 tall (iced),음료 및 차류,397,mL,161.55,4.1,5.3,22.04,75.4,-
1697,바닐라 라떼 grande (hot),음료 및 차류,510,mL,314.95,9.6,12.55,38.81,165.6,-
1698,바닐라 라떼 grande (iced),음료 및 차류,454,mL,247.45,6.6,8.55,33.81,115.6,-
1699,바닐라 라떼 venti (hot),음료 및 차류,680,mL,426.1,13,17,52.08,225.8,-
1700,바닐라 라떼 venti (iced),음료 및 차류,680,mL,304.6,7.6,9.8,43.08,135.5,-
1701,헤이즐넛 라떼 tall (hot),음료 및 차류,369,mL,231.05,7.1,9.3,27.72,125.4,-
1702,헤이즐넛 라떼 tall (iced),음료 및 차류,397,mL,1463.5,4.1,5.3,22.72,75.4,-
1703,헤이즐넛 라떼 grande (hot),음료 및 차류,510,mL,317.95,9.6,12.55,39.83,165.6,-
1704,헤이즐넛 라떼 grande (iced),음료 및 차류,454,mL,250.45,6.6,8.55,34.83,115.6,-
1705,헤이즐넛 라떼 venti (hot),음료 및 차류,680,mL,430.1,13,17,53.44,225.8,-
1706,헤이즐넛 라떼 venti (iced),음료 및 차류,680,mL,308.6,7.6,9.8,44.44,135.8,-
1707,카페모카 tall (hot),음료 및 차류,369,mL,420.38,11.49,21.24,44.66,180.28,-
1708,카페모카 tall (iced),음료 및 차류,397,mL,323.52,6.52,16.1,369.56,96.72,-
1709,카페모카 grande (hot),음료 및 차류,510,mL,474.86,12.07,22.41,53.65,189.89,-
1710,카페모카 grande (iced),음료 및 차류,454,mL,461.46,9.21,23.64,49.53,139.81,-
1711,카페모카 venti (hot),음료 및 차류,680,mL,518.61,12.57,22.58,62.4,198.64,-
1712,카페모카 venti (iced),음료 및 차류,680,mL,486.71,10.11,24.84,51.03,159.81,-
1713,시나몬 카페모카 tall (hot),음료 및 차류,369,mL,370.38,9.24,18.97,39.16,170.28,-
1714,시나몬 카페모카 tall (iced),음료 및 차류,397,mL,320.77,6.37,16.62,34.56,121.72,-
