imglink,company,title,link,star,effect1,effect2,gender,age
http://imgproxy.pillyze.io/FqUasbpZ60NFSN-lshEvnbgAWlJQUEPm_wdr5HJ7ZrY/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way9jMTMyN2M2NS02OTYvNTAw,솔가,철분 25,https://www.pillyze.com/products/696/철분-25,4.66,어지러움 개선 53%,헤모글로빈 수치 개선 38%,FEMALE,ANY
https://imgproxy.pillyze.io/0YPFnTvRIzpr4G-_1PbVQJF0goFQr2pFmdFE5kcMsrI/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMmsvYzIzZjQyYzYtMTI5NDAvMTAwMA,스포츠리서치,트리플 스트렝스 오메가3 피쉬오일 (오메가3 1055mg),https://www.pillyze.com/products/12940/트리플-스트렝스-오메가3-피쉬오일-(오메가3-1055mg),4.7,피로 개선 47%,콜레스테롤 수치 개선 28%,FEMALE,ANY
http://imgproxy.pillyze.io/CqbyrWwoeNs4DRdwDt5qcwaB9dDIZMdloghZBxE90KU/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way83YjhlNjM1Mi02LzUwMA,종근당건강,(단종) 락토핏 생유산균 골드,https://www.pillyze.com/products/6/(단종)-락토핏-생유산균-골드,4.57,변비 개선 65%,복부 가스 덜 참 31%,FEMALE,ANY
http://imgproxy.pillyze.io/NPaWBzW--tVMnHqvmR7mND0IwqWVxFiE2Ins4ytou8w/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xay83NWUzMjE3Zi0xOTY5LzUwMA,안국건강,안국 루테인 지아잔틴 미니,https://www.pillyze.com/products/1969/안국-루테인-지아잔틴-미니,4.66,눈 피로감 개선 67%,안구건조증 개선 42%,FEMALE,ANY
https://cdn.pillyze.io/products/v1/18k/47d9cbe8-18267/500,유한양행,엘레나퀸,https://www.pillyze.com/products/18267/엘레나퀸,4.73,질염 발생 빈도 감소 71%,변비 개선 29%,FEMALE,ANY
https://imgproxy.pillyze.io/v6jo-2AgNdOillAjB4MYmQduTWND3jwuYYQKBaUpumg/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way83MjZiYTc4Yi0xMTAvMTAwMA,고려은단,메가도스C 3000,https://www.pillyze.com/products/110/메가도스C-3000,4.64,감기 덜 걸림 60%,얼굴색 좋아짐 29%,FEMALE,ANY
http://imgproxy.pillyze.io/bdLYtYidMCygeMW1qkM8F3KOKgecA3--j0AdGTItaCo/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMGsvYjY5MWE5MGItMTA5OTIvNTAw,닥터스베스트,킬레이트 마그네슘,https://www.pillyze.com/products/10992/킬레이트-마그네슘,4.59,눈 떨림 개선 56%,피로 개선 46%,FEMALE,ANY
http://imgproxy.pillyze.io/UqnaMhk1zTFFyhmDntSX5HMgVpAgsj0AFMA4t7gYd9Y/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS83ay81NjRkZTZmNS03NTg1LzUwMA,유한양행,엘레나 UREX 프로바이오틱스,https://www.pillyze.com/products/7585/엘레나-UREX-프로바이오틱스,4.66,질염 발생 빈도 감소 80%,변비 개선 33%,FEMALE,ANY
http://imgproxy.pillyze.io/jWzfMp7Q4CluzuT1IKNirIa8EZg50ohtPdduFKu9E9E/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xay85MzYzOGUyZS0xNzMwLzUwMA,쏜리서치,SAT,https://www.pillyze.com/products/1730/SAT,4.79,피로 개선 77%,숙취 감소 45%,FEMALE,ANY
http://imgproxy.pillyze.io/4abDV9G5Lz2ez45imZHgyfDRJg0Y9e0NfEBbQ22Da-I/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way8zYTU1NmY5Yy02Ny81MDA,종근당건강,혈행건강 프로메가 알티지 오메가3 듀얼,https://www.pillyze.com/products/67/혈행건강-프로메가-알티지-오메가3-듀얼,4.6,피로 개선 31%,콜레스테롤 수치 개선 22%,FEMALE,ANY
https://imgproxy.pillyze.io/XOMc0WuGNheiQo-FTPiUYkp-wnlXYVgVveh1sSCkxZ4/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xNmsvOWNmNmE4OTEtMTYwMzQvMTAwMA,담백하루,초임계 알티지 오메가에센스 1000,https://www.pillyze.com/products/16034/초임계-알티지-오메가에센스-1000,4.72,콜레스테롤 수치 개선 30%,수면질 개선 27%,FEMALE,ANY
http://imgproxy.pillyze.io/qcja-Q1JmYV7IAdOaQPjGRbAZE-w8bExs7BJcLt0gNw/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way9hYzA3YjI1OC0xODYvNTAw,솔가,엽산 400,https://www.pillyze.com/products/186/엽산-400,4.73,피로 개선 30%,스트레스 감소 9%,FEMALE,ANY
https://imgproxy.pillyze.io/EJfpyGZLpgdz5FxxED5hDW6wKfrn-EtcEMETZ6-RCZ0/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xN2svZGFkZDYyN2YtMTczODMvMTAwMA,고려은단,메가도스D 비타민D3 4000IU,https://www.pillyze.com/products/17383/메가도스D-비타민D3-4000IU,4.73,비타민D 수치 개선 60%,근육통 완화 18%,FEMALE,ANY
http://imgproxy.pillyze.io/W0gudIGUTQPuqnBc0RwiobriZpjghCjip-AmazImsHo/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS85ay8yYjNlN2ZmOC05NTU2LzUwMA,나우푸드,이노시톨 캡슐 500mg,https://www.pillyze.com/products/9556/이노시톨-캡슐-500mg,4.53,PMS 개선 42%,생리통 완화 28%,FEMALE,ANY
http://imgproxy.pillyze.io/gxo2Z2rg0qPcNJ-HoUj1CYUs0uUTMBRMRDQ1ZEJlZ28/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xN2svNWZkNGEwNjgtMTc3NTUvMTAwMA,종근당건강,벤포벨S,https://www.pillyze.com/products/17755/벤포벨S,4.66,피로 개선 95%,감기 덜 걸림 23%,FEMALE,ANY
http://imgproxy.pillyze.io/3lBOyRNx_UxwVNT1Sczb9TO1fn46LZZvOZ5tYV-aNR8/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMGsvNWVlZjVjMTAtMTA4NDMvNTAw,쏜리서치,베이직 B 컴플렉스,https://www.pillyze.com/products/10843/베이직-B-컴플렉스,4.71,피로 개선 93%,감기 덜 걸림 22%,FEMALE,ANY
https://cdn.pillyze.io/products/v1/16k/c320da5c-16972/500,나우푸드,콜린&이노시톨,https://www.pillyze.com/products/16972/콜린&이노시톨,4.63,PMS 개선 39%,생리통 완화 32%,FEMALE,ANY
http://imgproxy.pillyze.io/8997mK4sxfvlQGm51pZFswQpa2xFEtsR7sZn1riaq_A/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way9hMDdhZTQ1NS0yMzYvNTAw,종근당,칼슘 앤 마그네슘 비타민D 아연,https://www.pillyze.com/products/236/칼슘-앤-마그네슘-비타민D-아연,4.54,피로 개선 44%,눈 떨림 개선 43%,FEMALE,ANY
http://imgproxy.pillyze.io/flxiKJiw198tl6iI_0vaITjNkki9n9G_Aw-ox8xBvZs/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS83ay83ZjRkZGQ3NC03MTE5LzUwMA,유한양행,비타민C 1000mg,https://www.pillyze.com/products/7119/비타민C-1000mg,4.66,감기 덜 걸림 51%,얼굴색 좋아짐 26%,FEMALE,ANY
https://imgproxy.pillyze.io/9g0hwGVgFU4Tqu4VY5alShc7-19O3-0D3kbimDjFNbg/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xNmsvMDU5NmU3MzMtMTYyOTMvMTAwMA,메타포뮬러,나의 이노시톨 마이시톨,https://www.pillyze.com/products/16293/나의-이노시톨-마이시톨,4.66,PMS 개선 45%,생리통 완화 35%,FEMALE,ANY
https://imgproxy.pillyze.io/rYFMdgvkRNYF2lHenyKQrvQrM6e3rUeDzBEs66ovmlk/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way8wYWI1NWQwYy0yNzAvMTAwMA,자로우포뮬라,우먼스 펨 도필러스 10억(해외),https://www.pillyze.com/products/270/우먼스-펨-도필러스-10억(해외),4.71,질염 발생 빈도 감소 77%,변비 개선 26%,FEMALE,AGE_20_UNDER
http://imgproxy.pillyze.io/PXc5RN5bXjza4FSVU7WUatYaa3kD4eHCUEv4X9mYIds/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xNmsvYTk1YzczNzgtMTY5OTMvMTAwMA,센트룸,멀티 구미,https://www.pillyze.com/products/16993/멀티-구미,4.66,피로 개선 67%,감기 덜 걸림 15%,FEMALE,AGE_20_UNDER
http://imgproxy.pillyze.io/Mh_SZxAZTQ7s05t0MAEp3IWB5uJDNblD8ZLUxPsWbHI/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way84ZDllZjBkNy00NzMvNTAw,고려은단,비타민C 1000 이지 + 비타민D,https://www.pillyze.com/products/473/비타민C-1000-이지-+-비타민D,4.7,감기 덜 걸림 47%,얼굴색 좋아짐 21%,FEMALE,AGE_20_UNDER
http://imgproxy.pillyze.io/YUFqAPbyZ7hNGLs2bYQQPKxlrtUq3rmiV6K6d7QvCl0/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS81ay9hMWU2ZmNiOC01NTgwLzUwMA,닥터브라이언,비타민 C&D 3000 복숭아맛 100구미,https://www.pillyze.com/products/5101/비타민-C&D-3000-복숭아맛-100구미,4.65,감기 덜 걸림 25%,수면질 개선 14%,FEMALE,AGE_20_UNDER
http://imgproxy.pillyze.io/qepgDD7uGSV96ukXRK4Q0HRX0bVjFn8XjMws4CGL7kQ/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMWsvMzVjZTM5MWItMTEwNzAvNTAw,쏜리서치,칼슘 마그네슘 말레이트,https://www.pillyze.com/products/11070/칼슘-마그네슘-말레이트,4.73,눈 떨림 개선 49%,근육통 완화 25%,FEMALE,AGE_20_UNDER
https://imgproxy.pillyze.io/tSzgcsOC_m_Znvom1AwcWUDLSUwdJUDiSDmgEmehOCE/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way80MGI2YTgwMS0yLzEwMDA,지엔엠,건강한 간 밀크씨슬,https://www.pillyze.com/products/2/건강한-간-밀크씨슬,4.6,피로 개선 71%,숙취 감소 43%,FEMALE,AGE_20_UNDER
http://imgproxy.pillyze.io/CqbyrWwoeNs4DRdwDt5qcwaB9dDIZMdloghZBxE90KU/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way83YjhlNjM1Mi02LzUwMA,종근당건강,(단종) 락토핏 생유산균 골드,https://www.pillyze.com/products/6/(단종)-락토핏-생유산균-골드,4.57,변비 개선 65%,복부 가스 덜 참 31%,FEMALE,AGE_20_UNDER
https://imgproxy.pillyze.io/qm9ZGhGO5Xvsbs2zeLx_BVEygHcQYleF0uvedEaWn1s/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way80MTk1NTIxMy0xLzEwMDA,고려은단,비타민C 1000,https://www.pillyze.com/products/1/비타민C-1000,4.67,감기 덜 걸림 52%,얼굴색 좋아짐 25%,FEMALE,AGE_20_UNDER
https://imgproxy.pillyze.io/L2tYMO5WYFFhqW4X4uRwq0gwZ4HRjiP1I50GbhkuBnk/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS85ay9jMGJjM2Q4Ny05MzYwLzEwMDA,스포츠리서치,트리플 스트렝스 오메가3 피쉬오일 (오메가3 1040mg),https://www.pillyze.com/products/9360/트리플-스트렝스-오메가3-피쉬오일-(오메가3-1040mg),4.74,피로 개선 43%,콜레스테롤 수치 개선 26%,FEMALE,AGE_20_UNDER
https://imgproxy.pillyze.io/5Ws6Vgu7LIm_2XnfgrNzsPDGAciDs6hNaxJo4N36U8c/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS85ay82Mzg2ZTRlNi05MzU5LzEwMDA,캘리포니아골드뉴트리션,락토비프 프로바이오틱스 300억,https://www.pillyze.com/products/9359/락토비프-프로바이오틱스-300억,4.7,변비 개선 62%,복부 가스 덜 참 37%,FEMALE,AGE_20_UNDER
http://imgproxy.pillyze.io/-4h4rvlibk7xoat6X0N-blliDMkomQsGYKegpS2JNZY/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8yMGsvZGRiZTYzZjQtMjA3NTkvMTAwMA,종근당건강,생유산균 락토핏 골드 프로바이오틱스 아연,https://www.pillyze.com/products/20759/생유산균-락토핏-골드-프로바이오틱스-아연,4.64,변비 개선 60%,복부 가스 덜 참 31%,FEMALE,AGE_20_UNDER
http://imgproxy.pillyze.io/W0gudIGUTQPuqnBc0RwiobriZpjghCjip-AmazImsHo/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS85ay8yYjNlN2ZmOC05NTU2LzUwMA,나우푸드,이노시톨 캡슐 500mg,https://www.pillyze.com/products/9556/이노시톨-캡슐-500mg,4.53,PMS 개선 42%,생리통 완화 28%,FEMALE,AGE_20_UNDER
http://imgproxy.pillyze.io/ynoSYPPN6kg5yUYkRp5Bwz_IxZFtQxLDzf_4uG76g6U/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xNmsvYmNjZTdjZjYtMTY4ODEvMTAwMA,자로우포뮬라,우먼스 펨 도필러스 10억(국내),https://www.pillyze.com/products/16881/우먼스-펨-도필러스-10억(국내),4.67,질염 발생 빈도 감소 77%,변비 개선 26%,FEMALE,AGE_20_UNDER
http://imgproxy.pillyze.io/8997mK4sxfvlQGm51pZFswQpa2xFEtsR7sZn1riaq_A/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way9hMDdhZTQ1NS0yMzYvNTAw,종근당,칼슘 앤 마그네슘 비타민D 아연,https://www.pillyze.com/products/236/칼슘-앤-마그네슘-비타민D-아연,4.54,피로 개선 44%,눈 떨림 개선 43%,FEMALE,AGE_20_UNDER
http://imgproxy.pillyze.io/UqnaMhk1zTFFyhmDntSX5HMgVpAgsj0AFMA4t7gYd9Y/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS83ay81NjRkZTZmNS03NTg1LzUwMA,유한양행,엘레나 UREX 프로바이오틱스,https://www.pillyze.com/products/7585/엘레나-UREX-프로바이오틱스,4.66,질염 발생 빈도 감소 80%,변비 개선 33%,FEMALE,AGE_20_UNDER
http://imgproxy.pillyze.io/WLhCkrWnYB0foVCOnzlzgjutWFzfcYnuh-5fRt3cGLY/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way82MTk3NGY2Zi0zMi8xMDAw,덴프스,덴마크 유산균이야기(캡슐),https://www.pillyze.com/products/32/덴마크-유산균이야기(캡슐),4.65,변비 개선 63%,복부 가스 덜 참 34%,FEMALE,AGE_20_UNDER
http://imgproxy.pillyze.io/FqUasbpZ60NFSN-lshEvnbgAWlJQUEPm_wdr5HJ7ZrY/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way9jMTMyN2M2NS02OTYvNTAw,솔가,철분 25,https://www.pillyze.com/products/696/철분-25,4.66,어지러움 개선 53%,헤모글로빈 수치 개선 38%,FEMALE,AGE_20_UNDER
http://imgproxy.pillyze.io/3PlAsrxApDujfrGlrjUNYdPSgPGVqZErQIWh58tQW1k/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way85NmVlNWJjYS0yMC81MDA,종근당건강,(단종) 락토핏 생유산균 코어,https://www.pillyze.com/products/20/(단종)-락토핏-생유산균-코어,4.58,변비 개선 66%,복부 가스 덜 참 29%,FEMALE,AGE_20_UNDER
http://imgproxy.pillyze.io/4abDV9G5Lz2ez45imZHgyfDRJg0Y9e0NfEBbQ22Da-I/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way8zYTU1NmY5Yy02Ny81MDA,종근당건강,혈행건강 프로메가 알티지 오메가3 듀얼,https://www.pillyze.com/products/67/혈행건강-프로메가-알티지-오메가3-듀얼,4.6,피로 개선 31%,콜레스테롤 수치 개선 22%,FEMALE,AGE_20_UNDER
https://cdn.pillyze.io/products/v1/22k/50cb6fde-22412/500,종근당건강,아임비타 멀티비타민 이뮨샷,https://www.pillyze.com/products/22412/아임비타-멀티비타민-이뮨샷,4.68,피로 개선 95%,감기 덜 걸림 20%,FEMALE,AGE_20_UNDER
http://imgproxy.pillyze.io/Yx1l0qr-hdzgw5sFGZPMJM5ed3YeoTEXG3MrW8czOiA/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS80ay8wNTM1MTY4Zi00NjUxLzUwMA,고려은단,멀티비타민 올인원,https://www.pillyze.com/products/4651/멀티비타민-올인원,4.58,피로 개선 82%,감기 덜 걸림 25%,FEMALE,AGE_20_UNDER
http://imgproxy.pillyze.io/bdLYtYidMCygeMW1qkM8F3KOKgecA3--j0AdGTItaCo/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMGsvYjY5MWE5MGItMTA5OTIvNTAw,닥터스베스트,킬레이트 마그네슘,https://www.pillyze.com/products/10992/킬레이트-마그네슘,4.59,눈 떨림 개선 56%,피로 개선 46%,FEMALE,AGE_20_UNDER
http://imgproxy.pillyze.io/SZR0s_vv78bHzbvVdUeZ6tX-CDcKrYDXavNekJ99Tq8/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xN2svZThhNDU0MzktMTc5NjkvMTAwMA,종근당건강,락토핏 생유산균 코어맥스,https://www.pillyze.com/products/17969/락토핏-생유산균-코어맥스,4.63,변비 개선 65%,복부 가스 덜 참 33%,FEMALE,AGE_20_UNDER
https://cdn.pillyze.io/products/v1/22k/09f41297-22622/500,플라이밀,라이블링 옐로우 클렌즈,https://www.pillyze.com/products/22622/라이블링-옐로우-클렌즈,4.69,식욕 감소 40%,변비 개선 31%,FEMALE,AGE_20_UNDER
http://imgproxy.pillyze.io/7oSpTB3RTvQIhl6k5ARdzPD9yMyWG-c97QbWqIcMf6Q/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMWsvNDI0YmVjMDItMTEwMTIvNTAw,나우푸드,비오틴 5000mcg,https://www.pillyze.com/products/11012/비오틴-5000mcg,4.48,탈모 개선 47%,손톱 강화 16%,FEMALE,AGE_20_UNDER
https://imgproxy.pillyze.io/bypJVUPpS8LbuY7NOe91vtIs8y7Fh3kkCf2lIdo7NkU/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xNmsvNGI2MWZjZTctMTY3OTIvMTAwMA,오쏘몰,이뮨 드링크+타블렛 (국내),https://www.pillyze.com/products/16792/이뮨-드링크+타블렛-(국내),4.57,피로 개선 93%,감기 덜 걸림 22%,FEMALE,AGE_20_UNDER
http://imgproxy.pillyze.io/NPaWBzW--tVMnHqvmR7mND0IwqWVxFiE2Ins4ytou8w/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xay83NWUzMjE3Zi0xOTY5LzUwMA,안국건강,안국 루테인 지아잔틴 미니,https://www.pillyze.com/products/1969/안국-루테인-지아잔틴-미니,4.66,눈 피로감 개선 67%,안구건조증 개선 42%,FEMALE,AGE_20_UNDER
http://imgproxy.pillyze.io/9Fpsw0SJAVoprJLXj9QApdPbbLp09iKs0zytLnXpQOM/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way81OWNlNmJkZi03MzMvMTAwMA,종근당건강,락토핏 생유산균 골드 5X,https://www.pillyze.com/products/733/락토핏-생유산균-골드-5X,4.6,변비 개선 66%,복부 가스 덜 참 29%,FEMALE,AGE_20_UNDER
http://imgproxy.pillyze.io/Whr8Eol_4r0Xpf_okpCVhGJgwiYEcWy9zHjln9rJyH0/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8yMWsvNDFiNGQzMDktMjEzMjkvMTAwMA,종근당건강,락토핏 슬림,https://www.pillyze.com/products/21329/락토핏-슬림,4.6,변비 개선 67%,복부 가스 덜 참 28%,FEMALE,AGE_20_UNDER
http://imgproxy.pillyze.io/IjgpL2bGhWqkXgusggHnqON-kljyyDctE9ZR7O0ftJI/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS82ay83YmVlNWUyMC02MjcyLzEwMDA,피토틱스,옐로우,https://www.pillyze.com/products/6272/옐로우,4.56,질염 발생 빈도 감소 59%,변비 개선 35%,FEMALE,AGE_20_UNDER
https://imgproxy.pillyze.io/qm9ZGhGO5Xvsbs2zeLx_BVEygHcQYleF0uvedEaWn1s/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way80MTk1NTIxMy0xLzEwMDA,고려은단,비타민C 1000,https://www.pillyze.com/products/1/비타민C-1000,4.67,감기 덜 걸림 52%,얼굴색 좋아짐 25%,FEMALE,AGE_30
http://imgproxy.pillyze.io/Mh_SZxAZTQ7s05t0MAEp3IWB5uJDNblD8ZLUxPsWbHI/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way84ZDllZjBkNy00NzMvNTAw,고려은단,비타민C 1000 이지 + 비타민D,https://www.pillyze.com/products/473/비타민C-1000-이지-+-비타민D,4.7,감기 덜 걸림 47%,얼굴색 좋아짐 21%,FEMALE,AGE_30
https://imgproxy.pillyze.io/rYFMdgvkRNYF2lHenyKQrvQrM6e3rUeDzBEs66ovmlk/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way8wYWI1NWQwYy0yNzAvMTAwMA,자로우포뮬라,우먼스 펨 도필러스 10억(해외),https://www.pillyze.com/products/270/우먼스-펨-도필러스-10억(해외),4.71,질염 발생 빈도 감소 77%,변비 개선 26%,FEMALE,AGE_30
http://imgproxy.pillyze.io/0B1OaUeVbfZKN-e6mmQre02iW9vWWE4Q-RqgPDcr3zg/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way9jNWNkZjczNS0xMzYvNTAw,센트룸,우먼(국내),https://www.pillyze.com/products/136/우먼(국내),4.46,피로 개선 78%,감기 덜 걸림 20%,FEMALE,AGE_30
http://imgproxy.pillyze.io/qepgDD7uGSV96ukXRK4Q0HRX0bVjFn8XjMws4CGL7kQ/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xMWsvMzVjZTM5MWItMTEwNzAvNTAw,쏜리서치,칼슘 마그네슘 말레이트,https://www.pillyze.com/products/11070/칼슘-마그네슘-말레이트,4.73,눈 떨림 개선 49%,근육통 완화 25%,FEMALE,AGE_30
http://imgproxy.pillyze.io/WLhCkrWnYB0foVCOnzlzgjutWFzfcYnuh-5fRt3cGLY/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way82MTk3NGY2Zi0zMi8xMDAw,덴프스,덴마크 유산균이야기(캡슐),https://www.pillyze.com/products/32/덴마크-유산균이야기(캡슐),4.65,변비 개선 63%,복부 가스 덜 참 34%,FEMALE,AGE_30
http://imgproxy.pillyze.io/4abDV9G5Lz2ez45imZHgyfDRJg0Y9e0NfEBbQ22Da-I/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way8zYTU1NmY5Yy02Ny81MDA,종근당건강,혈행건강 프로메가 알티지 오메가3 듀얼,https://www.pillyze.com/products/67/혈행건강-프로메가-알티지-오메가3-듀얼,4.6,피로 개선 31%,콜레스테롤 수치 개선 22%,FEMALE,AGE_30
http://imgproxy.pillyze.io/qcja-Q1JmYV7IAdOaQPjGRbAZE-w8bExs7BJcLt0gNw/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way9hYzA3YjI1OC0xODYvNTAw,솔가,엽산 400,https://www.pillyze.com/products/186/엽산-400,4.73,피로 개선 30%,스트레스 감소 9%,FEMALE,AGE_30
https://imgproxy.pillyze.io/L2tYMO5WYFFhqW4X4uRwq0gwZ4HRjiP1I50GbhkuBnk/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS85ay9jMGJjM2Q4Ny05MzYwLzEwMDA,스포츠리서치,트리플 스트렝스 오메가3 피쉬오일 (오메가3 1040mg),https://www.pillyze.com/products/9360/트리플-스트렝스-오메가3-피쉬오일-(오메가3-1040mg),4.74,피로 개선 43%,콜레스테롤 수치 개선 26%,FEMALE,AGE_30
https://imgproxy.pillyze.io/5Ws6Vgu7LIm_2XnfgrNzsPDGAciDs6hNaxJo4N36U8c/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS85ay82Mzg2ZTRlNi05MzU5LzEwMDA,캘리포니아골드뉴트리션,락토비프 프로바이오틱스 300억,https://www.pillyze.com/products/9359/락토비프-프로바이오틱스-300억,4.7,변비 개선 62%,복부 가스 덜 참 37%,FEMALE,AGE_30
https://imgproxy.pillyze.io/v6jo-2AgNdOillAjB4MYmQduTWND3jwuYYQKBaUpumg/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8way83MjZiYTc4Yi0xMTAvMTAwMA,고려은단,메가도스C 3000,https://www.pillyze.com/products/110/메가도스C-3000,4.64,감기 덜 걸림 60%,얼굴색 좋아짐 29%,FEMALE,AGE_30
http://imgproxy.pillyze.io/gxo2Z2rg0qPcNJ-HoUj1CYUs0uUTMBRMRDQ1ZEJlZ28/rs:fill:300:300/czM6Ly9waWxseXplLXByZC1pbWFnZS9wcm9kdWN0cy92MS8xN2svNWZkNGEwNjgtMTc3NTUvMTAwMA,종근당건강,벤포벨S,https://www.pillyze.com/products/17755/벤포벨S,4.66,피로 개선 95%,감기 덜 걸림 23%,FEMALE,AGE_30
